logk logPk493 logPk424 logPk373 logPk333 logPk300 logPk197 logPk103 logPk052 logPk023 logPk002 logPk000
0.8068173760265585 -0.04095451440342538 -0.040551195931155005 -0.037639465331711225 -0.03519321259503762 -0.03605957062123436 -0.03831825104011978 -0.05845666070176881 -0.051757049267635 -0.047535696839542514 -0.04622893005805604 -0.04611824381691029
0.8110653492137176 -0.0406597364339656 -0.040289511919151644 -0.03737093890250754 -0.035587535894232566 -0.03502643309893402 -0.03854087926539951 -0.05935958384565936 -0.05212499388077745 -0.047877743079030144 -0.04716864976431607 -0.04710858788124769
0.8152323003747817 -0.04105482269424114 -0.04056143012279112 -0.038493486978692606 -0.03506296839933806 -0.03501045488975817 -0.03789251980471909 -0.05916882736577092 -0.05226498473114826 -0.04900580859224399 -0.04794589386122784 -0.04785611657336494
0.8193859815550745 -0.04222258018382507 -0.04210753085633373 -0.03803968444239502 -0.035678047756373045 -0.03489755730665073 -0.03744601310923427 -0.05906939509717376 -0.05181898171303694 -0.04901466120268768 -0.048332301178704976 -0.04827450366867273
0.8235263935427022 -0.042142302466104876 -0.041688646412141615 -0.038080424846890074 -0.03529692076158794 -0.03442736437055139 -0.037849948337148345 -0.0591004212982793 -0.05314609883673815 -0.04978499359297983 -0.04847611399190989 -0.04836524878994173
0.8275889498126741 -0.04239082687712435 -0.04167990399351574 -0.0380938413091466 -0.0349742102242427 -0.03492534511389608 -0.037721987043649284 -0.05938241826773512 -0.054005844067810116 -0.04979268940581453 -0.047817633126151685 -0.04765034118183205
0.8316202551216838 -0.04250218416522257 -0.04249418640812483 -0.03879283537981793 -0.03500733473246509 -0.03455689460632212 -0.037785648223657035 -0.060063982837099336 -0.05293031123951804 -0.04989508931333768 -0.04856699529845125 -0.04845450259012825
0.8356335071547282 -0.04268801348787447 -0.04242824559412506 -0.03931655075442737 -0.035279495802681395 -0.035226616834416 -0.03680167653346234 -0.05947719868076924 -0.054651085834486385 -0.050784705452305026 -0.04925990228122979 -0.049130747841520626
0.8396225786486746 -0.04314233199122948 -0.042053424881819824 -0.03887384104739673 -0.03564437737431005 -0.03413540453685154 -0.03772173771360546 -0.05984959788010286 -0.053808205994084146 -0.05041510702810874 -0.04972150275099846 -0.04966275282609708
0.8435255322113626 -0.043732868910558866 -0.041885626413254204 -0.0389898124605056 -0.03514565355109593 -0.03439258031392401 -0.03676912969035091 -0.05974267752173105 -0.0542139493927763 -0.051121862343021414 -0.05113633029853117 -0.05113755576862662
0.8474060653896857 -0.043757282157261046 -0.04299596552495145 -0.03932121718930792 -0.03510121255726537 -0.033244194365572036 -0.03676147232365679 -0.05978234220418447 -0.05467530649610042 -0.05066360147817941 -0.05073324249154388 -0.05073914125030336
0.8512705821941512 -0.04420808549769757 -0.042700671313526804 -0.03972234098006086 -0.03592193241352718 -0.033818327483425975 -0.0363198302016525 -0.05953807060538752 -0.054859490246953725 -0.05083737970844969 -0.05116999368565435 -0.05119816687723751
0.8551070770393698 -0.04444291785416951 -0.04357338845651632 -0.039622501805698436 -0.035185382590980044 -0.03333954968355115 -0.03712476498513311 -0.05872894596589048 -0.05497013325233089 -0.0514653948496133 -0.05158113159031492 -0.051590934766346186
0.8588979572320035 -0.04448744758085503 -0.043097001169036864 -0.03932258829454757 -0.03561408423372017 -0.033820097207515006 -0.03628914565235459 -0.05958987936722981 -0.054642844415689534 -0.051650936321437024 -0.05187140314206183 -0.05189007720388988
0.8626500752078934 -0.04494757383696961 -0.04372750654064804 -0.039415402606474345 -0.03486245656720946 -0.034247753960183376 -0.035697590618376164 -0.05952063256169445 -0.05550041244809199 -0.05195049451810994 -0.05251488705550174 -0.05256269244004293
0.8663995911768101 -0.04526014065640332 -0.04358685139480408 -0.03930128531912524 -0.03529614995792545 -0.033685619879682244 -0.035125783548258675 -0.058720969369686585 -0.05653510585654424 -0.05283567579236931 -0.053065272896865315 -0.053084720315360066
0.8700935840926167 -0.04536439061144728 -0.04374970557029953 -0.03985944597197334 -0.035015144159435026 -0.03403249296436743 -0.03532432301979078 -0.05910940873311576 -0.05631226373411073 -0.05260790076357196 -0.05348476818440262 -0.053559040931590536
0.8737331890133737 -0.04579067076987941 -0.043557732489860265 -0.04068040495528069 -0.034665003833361706 -0.0331342659533538 -0.03490906349389276 -0.05960898559723906 -0.0565278527975515 -0.052447361620291594 -0.05283195183878678 -0.05286452754110011
0.877365585957813 -0.046543039623291364 -0.04461146019810129 -0.03936459572530173 -0.03512978013101257 -0.033303634855281476 -0.03475158636655382 -0.06023242652187727 -0.05811903586056115 -0.05256947144298774 -0.05423639544539166 -0.054377587856092396
0.8809792783029049 -0.045959545429378613 -0.04431867692119576 -0.040597682604955755 -0.03545118036561632 -0.03156967247201645 -0.03513149090868278 -0.06001176815059405 -0.05739161299555002 -0.05350813018541205 -0.05401325127406941 -0.05405603622653303
0.8845631496781228 -0.04648883142713579 -0.044350691304902615 -0.040336090378124134 -0.03555949963032321 -0.03224048974269891 -0.03541388880885456 -0.060199764565793894 -0.05811301011664931 -0.05410778386302606 -0.05446429180408061 -0.054494488870988796
0.8881064498942084 -0.0471547794616585 -0.04469204429538996 -0.03968942624483783 -0.03533562167026121 -0.03221837062034323 -0.03470110270318473 -0.060014324002181096 -0.058309909755758525 -0.054347455756702225 -0.05434219792243077 -0.0543417525714161
0.8916210750039981 -0.047521074103024266 -0.04437157118080524 -0.03991732442732896 -0.03522681889788021 -0.03304678417751897 -0.0338637022488419 -0.06001369791375524 -0.058237241805954965 -0.05387697841408476 -0.054211887628929825 -0.05424025523257683
0.8951185440351442 -0.04759601150151921 -0.04498124701504125 -0.040255858427326825 -0.03477238048628399 -0.032077124094110475 -0.034638353952093213 -0.060138541526960604 -0.05841772591561726 -0.054877893605899876 -0.055094276227465114 -0.0551126043479604
0.8985825867616691 -0.04768315156185907 -0.044731030571340084 -0.040236363724194237 -0.03520341870124392 -0.031266836290979275 -0.03488285186023584 -0.06033821372782346 -0.05791627405283763 -0.055033164497676305 -0.05510772306003799 -0.05511403834684354
0.901997449029889 -0.047359578840202685 -0.04553998202416448 -0.03988467714416743 -0.03453001893924536 -0.0322226047407249 -0.034242353758311486 -0.06023489855093887 -0.05809683635916587 -0.05495726185121966 -0.05467521577214916 -0.05465132580129553
0.9053964695339941 -0.04825852713222635 -0.0451033315904975 -0.040490938305492295 -0.03494697798186312 -0.03088949716942014 -0.033584084276211755 -0.060124946756054704 -0.05854429355017128 -0.056279898730524545 -0.055311645636653944 -0.05522963230653519
0.908785168110454 -0.04810824752665976 -0.04504995075526557 -0.039697676483042336 -0.03517470584168095 -0.03175177388095932 -0.033650345596203064 -0.05976029442923432 -0.058628157460017864 -0.05650611155328282 -0.0547782369622566 -0.054631881892353164
0.9121476300483651 -0.04909232191866701 -0.04490809358577863 -0.040925285600073184 -0.03427966301853754 -0.03100739719397186 -0.03342477034306614 -0.05955229960665293 -0.05921217974821597 -0.05687111542148925 -0.05547013806383907 -0.05535147196377781
0.9154684303812598 -0.04860136878850053 -0.045462940797936 -0.04063548421796627 -0.033642256770743895 -0.031404866134947675 -0.032753406612722094 -0.059700135652177806 -0.05918037545934848 -0.05628988215322511 -0.05656952607332136 -0.05659321257562096
0.9187692672453104 -0.04869829645957832 -0.045636298434007065 -0.04020827087354828 -0.033662751726347785 -0.030992131945518843 -0.03301367439712738 -0.059260264466605816 -0.05911253088153524 -0.05746176510134807 -0.055712450829584856 -0.055564279767948414
0.9220555989110237 -0.048972758723968654 -0.04579954375623191 -0.040083347561779385 -0.03425761684458482 -0.030572597022077673 -0.0337429784851694 -0.059868136694765206 -0.05931096262984215 -0.056927253678370336 -0.05599849730614897 -0.05591982944189211
0.9253120914996495 -0.049368621791704766 -0.04534695705973678 -0.0404546572743101 -0.03412029758002181 -0.03084000169608499 -0.03223742101347002 -0.059471752166592014 -0.05862629179795931 -0.057302042969373926 -0.05535842364875296 -0.05519379448931483
0.9285289881747678 -0.04951634651515393 -0.04577441566234179 -0.0396988373998187 -0.034365888726151615 -0.030383126986167654 -0.03186656455836117 -0.058895895511175356 -0.05892546321060034 -0.057262237081478075 -0.05629272019302709 -0.05621059981651439
0.9317273141085434 -0.04970671553245104 -0.046387520640221544 -0.04037180872454747 -0.03389525149680293 -0.02979994698601936 -0.03229642156114514 -0.05865897548521514 -0.05932710952852238 -0.05754344739274583 -0.05579909891531839 -0.05565134846822244
0.9349224388237884 -0.04962471957244204 -0.046650592087222546 -0.04023234583789245 -0.03348877797441596 -0.03027716456846058 -0.030958161296636328 -0.059020883128197 -0.05904972626578826 -0.057328239043792945 -0.05597064403502994 -0.05585565252265978
0.9380892201048314 -0.04982752963908291 -0.046208771926578386 -0.040587832897658806 -0.03373409959531906 -0.029204081508178163 -0.030907313810154158 -0.05898781845679406 -0.05888421240642208 -0.0572268828225507 -0.0554201536567737 -0.055267119417641314
0.9412131875853214 -0.050232799297247055 -0.045878998240411036 -0.03981456435814767 -0.03371006214326535 -0.02908937934265741 -0.031066257750335433 -0.058998954026869166 -0.05876163168407045 -0.05732422896137694 -0.05538327774030185 -0.05521887457521399
0.9443148441314779 -0.0506067342500812 -0.046195371808227415 -0.040479792029968854 -0.03288768322502844 -0.02863405466158394 -0.030442227592274124 -0.05870600864962595 -0.05837257319127351 -0.05696932709765821 -0.0551911811959683 -0.055040568026996486
0.9474141144700898 -0.050190793366053935 -0.046777518923019755 -0.040047519508718175 -0.03285014653047783 -0.02811711555842301 -0.03115997226249956 -0.058680677034237835 -0.0584130975210213 -0.057646923574323036 -0.05470797099287153 -0.05445903474904046
0.950486556627698 -0.05121277835894559 -0.046443193054160524 -0.040627578545544385 -0.03273446959122898 -0.028179623981840658 -0.03038262899372076 -0.059135940433511835 -0.058403725889897576 -0.057527871463022066 -0.055069286947728 -0.05486103901673339
0.9535277484377234 -0.05079319965031583 -0.045956171117378125 -0.04040936884612681 -0.03331860078648615 -0.028536894219717987 -0.029666345790144245 -0.05858854546387201 -0.05833401183087388 -0.05712659911426687 -0.05559910265757881 -0.055469720090199855
0.9565381919942588 -0.051477714886314106 -0.04538022430118487 -0.040418118246255595 -0.032798428793002474 -0.028887591458765616 -0.02958479140276468 -0.058051297770782544 -0.05799859890692247 -0.05768247445541134 -0.05679596949530637 -0.05672088042571779
0.9595469793998378 -0.0516414994694036 -0.0461701034072791 -0.04005860668576479 -0.031968764288073874 -0.028016391119320846 -0.029678632695248345 -0.05824655315933225 -0.05769720140702098 -0.05816906964724338 -0.055542554281282464 -0.055320082209533696
0.9625445336513263 -0.05150145052186038 -0.046404118676466766 -0.04000035395698129 -0.031857437597568095 -0.02766820926804711 -0.029231364243723596 -0.05824381312083656 -0.05706770809113225 -0.05789129769076158 -0.05611326081778861 -0.05596265688380733
0.96551213648264 -0.051321331281435505 -0.0461460019334055 -0.040559276600313846 -0.03126339823186017 -0.02686505687252304 -0.02805144389911999 -0.058002811567705294 -0.05698432902648476 -0.05786910876956943 -0.05691026651339913 -0.056829050303520826
0.9684595987605531 -0.05170335863555309 -0.04629492511095989 -0.04037594724423214 -0.03164447330674726 -0.027415586469679384 -0.028365651693952526 -0.057827296417601405 -0.05684902776099293 -0.05798385918064003 -0.05733200303461418 -0.05727678927528577
0.9713918307075229 -0.052219211548167756 -0.04640655769282697 -0.03962044654654946 -0.03132095832341071 -0.027177128714534225 -0.027609859173625757 -0.05683669779186554 -0.05730374133302082 -0.058237783554450424 -0.057454700344034326 -0.05738837134157322
0.974299790082769 -0.052116509487400146 -0.046539512883858054 -0.04043720813744138 -0.030547941772842358 -0.02659218934626161 -0.027662946453482842 -0.05671911530579501 -0.05609755038581431 -0.05847229042943751 -0.05839247283093394 -0.05838571209131245
0.9771792532987842 -0.052209877159859336 -0.046301626555625565 -0.03958875768351323 -0.030871085573300427 -0.026017036615065072 -0.027178955105464846 -0.05651297162319109 -0.057156976302463094 -0.058009794329397305 -0.0578616852887836 -0.057849140102283994
0.9800352035205308 -0.05245945837772575 -0.046601844025656584 -0.039716609640334036 -0.02994625841789483 -0.025866308072046946 -0.026168270846578506 -0.05697969831670597 -0.05666806779757894 -0.058159314646346036 -0.05821380195934174 -0.0582184171637922
0.9828860481643036 -0.05175282442852194 -0.0468465913958952 -0.0400279114900727 -0.030436872578672666 -0.025132091064294922 -0.02627334333562207 -0.056760639239541576 -0.0558556719479835 -0.058526579449878935 -0.05831567806419679 -0.05829781421736176
0.9857227890625595 -0.05220987249591041 -0.04657242822395589 -0.04016136101349751 -0.030774231048984836 -0.02503421668971252 -0.02582742738061915 -0.05645111927190568 -0.05622433404326301 -0.05909426963871388 -0.05777305186787265 -0.05766114159370496
0.9885277436278865 -0.053104358305471326 -0.04638351026515966 -0.03933932660544495 -0.030230869762929036 -0.023742273881568073 -0.025802426700917726 -0.0564177913520465 -0.05617470324588424 -0.05933709724775383 -0.057974936219047514 -0.057859557953974676
0.9913146981766108 -0.05264782103761173 -0.046371568924955746 -0.039621552355114095 -0.030163825050480073 -0.023612025519410773 -0.024487429878983703 -0.056020479653076785 -0.05575963000073895 -0.0585432376493345 -0.05842805862796089 -0.058418302692077526
0.9940926871889895 -0.052971824843833275 -0.046214250776238384 -0.03971827446102604 -0.029815465328883177 -0.023951989806736056 -0.02481159237057088 -0.05547442715269792 -0.05539130067694925 -0.05871743226198063 -0.05820835482963744 -0.05816523476549401
0.9968530195209634 -0.05298156804806236 -0.04647285479095225 -0.03928543862175215 -0.029385642094130856 -0.023615771832746407 -0.024813492653712427 -0.05615159980414152 -0.055140994847455604 -0.059557827136346546 -0.05785854366473389 -0.05771461033035578
0.9995828770463047 -0.05316134125814665 -0.046514343028701555 -0.03892090842110692 -0.029158742091968295 -0.023891320365389865 -0.02430693216430138 -0.05599992028017715 -0.05521459808337363 -0.05868058873504315 -0.06000353871796357 -0.06011559571459669
1.002295682554934 -0.05279491455931419 -0.04676176128538854 -0.038866230804739194 -0.0289041470462323 -0.023338546475772454 -0.023835624690117872 -0.05569409307751616 -0.05440938459913894 -0.058866870985481067 -0.05846569319243448 -0.05843171248327307
1.005008820672367 -0.053398416938011374 -0.04602052488124911 -0.038191120597477805 -0.02898868317584121 -0.023200960071311397 -0.023441341674759145 -0.0550577921912932 -0.05436042950769258 -0.057950972461714365 -0.06003270905336513 -0.06020903707275607
1.0077051143647802 -0.05311803323858921 -0.04649039669814507 -0.038791806584887324 -0.02871799810424331 -0.022490845753491792 -0.022576711622676788 -0.055456269566893666 -0.05424036469003536 -0.0591481688903363 -0.05862440414231632 -0.0585800400277518
1.0103847714983774 -0.053492795003543224 -0.04603962633289131 -0.038910497992989686 -0.0281403420906141 -0.02235724862845769 -0.022589907229380684 -0.05579804216098139 -0.054253478145479345 -0.05876062465974454 -0.06002561555053164 -0.060132763274799286
1.0130479961152317 -0.05372730924965206 -0.04630254354823182 -0.03867659008202824 -0.02770902296908071 -0.022596009721708357 -0.02235924027394658 -0.055024048643771 -0.053904740718237136 -0.058865004232903764 -0.060388605558440174 -0.06051765819898593
1.015694988526518 -0.05384933060403036 -0.04632204063057669 -0.03809628784472489 -0.027511554468804565 -0.022412545423372867 -0.02271827569576951 -0.05411813503292732 -0.05414459703069431 -0.05845791260230017 -0.05974902121916205 -0.05985838117668161
1.018284308426531 -0.053941502760675074 -0.046317013495159966 -0.03819790071655306 -0.027770621001202835 -0.021533671782247688 -0.02208346157951042 -0.05424235713446332 -0.05380449030862067 -0.058189433859730834 -0.059870600747889705 -0.06001299956474464
1.0208996728625364 -0.05369260787267905 -0.046507617401617796 -0.038270411562505255 -0.026566746892520098 -0.02126467778780553 -0.02213723301147737 -0.05357377074185826 -0.053312460452915864 -0.05782333838193634 -0.06060624451701489 -0.06084196325728077
1.023499381548012 -0.05454291190445914 -0.04540431117109601 -0.03784254495949638 -0.027063337306605404 -0.02097537682678473 -0.021303233829698526 -0.05356254357467592 -0.053194347936516166 -0.057782086986188856 -0.05995641760110193 -0.06014058855354923
1.0260836208009874 -0.05326052538638926 -0.046592167189552475 -0.037735013099444284 -0.02679899892605053 -0.020558853605763743 -0.02010950838744676 -0.053584312614237864 -0.053748636392634795 -0.058016865615665936 -0.06009158827939204 -0.06026732220247701
1.0286525736331185 -0.054120758679144745 -0.046113407348400755 -0.03754250804561238 -0.026967608732895974 -0.020001128454182542 -0.020493123258094013 -0.05337652614938558 -0.05344945836155538 -0.0580238646192029 -0.05949145620510969 -0.05961576468806361
1.0312064198274622 -0.05447817027828789 -0.04534249501857709 -0.037591836745488605 -0.025574227933777737 -0.0201043686677224 -0.02054430646137784 -0.052516516650673924 -0.0523023758458345 -0.057531181383384 -0.05978557084582093 -0.059976522972253074
1.0337051514678524 -0.05433163191379178 -0.04603980424320086 -0.03724048339348918 -0.025645311119811817 -0.019475908059682696 -0.01975453270642422 -0.05258132543435494 -0.05273515827367502 -0.05832057786357705 -0.059347473458454356 -0.05943445394728864
1.0362295440862945 -0.05435143917320351 -0.04611945200198102 -0.03732143106747598 -0.025106055440116733 -0.01911460358908291 -0.019869410564473618 -0.051666240493656826 -0.05236283251117758 -0.058507066556917 -0.06061396177788415 -0.06079242079276018
1.0387393481047489 -0.05428614888532947 -0.046140471766286925 -0.03702133800189459 -0.025531631960532396 -0.018296983872880365 -0.019544274012703384 -0.051659040646509044 -0.052380210846283054 -0.05789278007670005 -0.060936843632822334 -0.061194683025137364
1.041234731171431 -0.0539839371166712 -0.04539955362388859 -0.03671435667894976 -0.025694059324799085 -0.018181023949381956 -0.018685188949786286 -0.05094353783013548 -0.052186947046814404 -0.05780588131348623 -0.06055586280067726 -0.06078879274529319
1.0437158580612063 -0.05408697228186703 -0.04602331696586266 -0.036235168841043254 -0.025146220449071437 -0.018115723028983823 -0.018423562647496648 -0.0519774440482405 -0.052208749071818765 -0.057516900495701136 -0.06060981115313166 -0.06087178801060977
1.046143840749226 -0.05445951886815939 -0.04548876178382419 -0.03625598500477162 -0.024137296027227296 -0.0175794025483916 -0.018207173806764926 -0.05020324451336242 -0.0516593787647165 -0.05771284396626986 -0.060953241311757 -0.061227710640999244
1.048597158401606 -0.05450557149631376 -0.04536621529642544 -0.03625867281010789 -0.023447909399202747 -0.01741522304518019 -0.017830171312232794 -0.0513974023421711 -0.05248963488575315 -0.05773806959743432 -0.06068702718039689 -0.06093681087155032
1.0510366951412131 -0.05472630180122583 -0.045182805509598495 -0.03628326366275997 -0.023616265374651058 -0.017174536213595288 -0.017501627896561282 -0.050373377356185585 -0.05233926055205261 -0.057516904965873444 -0.0613705552280314 -0.06169696853165348
1.0534626049254554 -0.054858585993944685 -0.045539126716588836 -0.03551502292386614 -0.023562027613698185 -0.01651491138630351 -0.016608819251310355 -0.05038271634138439 -0.05149980802404861 -0.05747219318386786 -0.06018527184140236 -0.06041507602895116
1.055875039146097 -0.0547460321064916 -0.04519419671948688 -0.03608963178801449 -0.02292572221289392 -0.01621689981160457 -0.016249677091185678 -0.05000515790074109 -0.0519560660691268 -0.05720938157297477 -0.060750212741483324 -0.06105012952703867
1.0582741466859513 -0.054617779588429276 -0.04516338507659195 -0.03527820627699232 -0.022838962819077033 -0.015700066918056973 -0.015990171097195194 -0.04921802267018164 -0.05159529736843497 -0.05736735869133255 -0.06049022318777795 -0.06075473720635888
1.060622304309956 -0.054234921826726866 -0.045613288625562756 -0.035405606591353986 -0.02254378966336362 -0.014912279957941628 -0.015732397648312458 -0.04880937040049911 -0.051382757169648484 -0.05713799408934459 -0.06166881339181007 -0.062052584516853554
1.0629954011864673 -0.05486735726731623 -0.04525132810598341 -0.035120063303295056 -0.022087269516450514 -0.015387605609886624 -0.01568835112493739 -0.04830467957455503 -0.05113664210453126 -0.057547269820527776 -0.06103195777898136 -0.061327119101683744
1.0653556012899652 -0.05467717005771645 -0.04539432665636009 -0.034915494961495645 -0.021366300767181164 -0.014938475652137915 -0.014665262239438084 -0.04897074025696844 -0.050177700100802664 -0.057895229632805086 -0.06073183068640707 -0.06097209751343502
1.0677030440400654 -0.05513864554216634 -0.04419840561242682 -0.03512223412097084 -0.02101981254296286 -0.014583812847551598 -0.014992381802181322 -0.04784816051386816 -0.05040288795450515 -0.0576663547099489 -0.06106888877504997 -0.061357091468424226
1.070037866607755 -0.054526247068196636 -0.04483510735204005 -0.034521805088085285 -0.021167289974182487 -0.013283023200198234 -0.013988509254682844 -0.047720470188079345 -0.0502281382143187 -0.057652501498773795 -0.06224822460613916 -0.06263749323716626
1.0723602039634885 -0.05525317034496982 -0.04435711440410395 -0.034462841889633396 -0.0211878448315414 -0.013546174793245264 -0.013718180145858998 -0.04676768547361235 -0.049835328486716374 -0.05746574653087085 -0.0616424731724386 -0.06199625181052317
1.074670188924007 -0.05513399277990278 -0.04390242406978249 -0.03501090124967531 -0.020299624367738373 -0.013088304831378782 -0.012591844055787076 -0.04663830012976667 -0.05019187677327182 -0.05774737173669015 -0.06186335518138853 -0.06221198872684303
1.0769315745556556 -0.05485379226170847 -0.0439483480481091 -0.03394836973550543 -0.020077185543068234 -0.013111854459520504 -0.01266518326933581 -0.046085178022562324 -0.04994904191929514 -0.05816790228448932 -0.0624085098528161 -0.06276769935668333
1.079217435746567 -0.05460051593106971 -0.044341396988831154 -0.03356473180752589 -0.019403746451633723 -0.01196739198751976 -0.012576002685693867 -0.04601326957385901 -0.05030696003670208 -0.05769234552447771 -0.06292511368055939 -0.06336834153589638
1.0814913285256988 -0.055571535446063025 -0.043546246967595396 -0.03389767195728831 -0.01885767015333219 -0.011819860030445781 -0.011225117908555174 -0.04518452825998045 -0.049646441134058535 -0.05779466199090061 -0.06243131660416276 -0.06282405223067547
1.083753377570011 -0.05503837481603395 -0.04412002976721442 -0.033263277154628325 -0.018846045810801397 -0.011187247432410787 -0.01100127049189384 -0.04506770129306622 -0.04917845322166407 -0.05668458735553602 -0.06230172644978138 -0.06277751143386831
1.086003705618382 -0.055241578528874 -0.043426460973938937 -0.03318351975722459 -0.01803350972700903 -0.011430567807038201 -0.010701842903398274 -0.044771463206713116 -0.048983108297164506 -0.05772121406150229 -0.06168856318467314 -0.06202460705109064
1.088206988134535 -0.05513494497988767 -0.04377102229106827 -0.03263879897213207 -0.017838241586463556 -0.011371862842015055 -0.010314942916536 -0.04446782522719772 -0.049219397348251516 -0.05716097893076473 -0.06266663906239754 -0.06313298151434084
1.090434416175122 -0.054694928463874234 -0.04297327241886384 -0.032712598348888504 -0.017874954067832 -0.009532508667865237 -0.009931644064208295 -0.04406388865866287 -0.04919684225618708 -0.056436124953531834 -0.061508639845114184 -0.06193829386942786
1.0926504783567952 -0.054726506711152256 -0.04295376769687297 -0.0329419485829008 -0.017728766960431602 -0.00934799730848505 -0.009861269095715287 -0.043322171405973865 -0.04906696632183108 -0.05672661941273181 -0.06192352892777888 -0.06236371947129791
1.0948552900836803 -0.05561099420941588 -0.04346729286648104 -0.03189469829993314 -0.01754431880897952 -0.009287992388938454 -0.009005730342814622 -0.043145995904157804 -0.049541108819721465 -0.057202622783255296 -0.06183278988949019 -0.062224976008793634
1.0970489650111306 -0.05495181997646356 -0.04353693078306375 -0.0314893173063478 -0.01675006149251943 -0.008731570100997772 -0.008337119660395185 -0.04308158995131295 -0.048726735460682354 -0.05660957610687463 -0.061530279192522 -0.06194707439734427
1.0991970553799204 -0.05513514821311816 -0.04307635556855175 -0.03115577480332565 -0.016800123138207397 -0.008099766772839492 -0.007637682465831377 -0.042452461339694894 -0.048712589215049125 -0.05702782759069808 -0.061827710706066394 -0.062234272173273826
1.1013689632492514 -0.05539877276513662 -0.04286580314084395 -0.03142358355681473 -0.01628524617016082 -0.007912181934556324 -0.007986118555004173 -0.0421144957145096 -0.04850302029009707 -0.05634091737936875 -0.06181235951320406 -0.06227580361969704
1.1035300634283747 -0.05487209618152247 -0.042241043763088605 -0.03157486727063652 -0.01607785582897551 -0.0072158169242313875 -0.007027841386037927 -0.041417747959259406 -0.04758471270347649 -0.056639582329932804 -0.06177616408477723 -0.062211244724135716
1.1056804629458088 -0.05495532324802422 -0.042046286538326115 -0.031093750309301782 -0.01527382131505181 -0.007126556441352157 -0.0068738634708917475 -0.041735323820497466 -0.04857912638439935 -0.05622190120080043 -0.061063453449187066 -0.06147354439064418
1.107820267248048 -0.05528887291581558 -0.04261606548820274 -0.030514964505107243 -0.015413136538802873 -0.0063947562242480625 -0.0066116070637880844 -0.04084845641294218 -0.047239348297396004 -0.05550685017261157 -0.062107715820458015 -0.06266682477334794
1.109949580230588 -0.05522349476360181 -0.04221439860300444 -0.030406155064896925 -0.014834427716658691 -0.005888296671387359 -0.006360927764931604 -0.040247503547753874 -0.046874933199028135 -0.0568809725449828 -0.06202111686009749 -0.06245649925674791
1.112068504268197 -0.05551357765191897 -0.04169427157938821 -0.030229916766081423 -0.014729488197666065 -0.0056791668530569665 -0.006198397909352156 -0.04025669773157783 -0.04693586039337928 -0.05652233211183773 -0.0619261491519709 -0.06238386525287401
1.1141437496718798 -0.05520159956472756 -0.041901039366719385 -0.03014550857714063 -0.013531328228196663 -0.0045399077147789315 -0.004956195947307045 -0.041123855386779345 -0.04634353912957104 -0.05579085367292111 -0.061289968492142334 -0.061755756540623416
1.1162423579633352 -0.055315127362172194 -0.04166061360882617 -0.02952416377046275 -0.014046184443696073 -0.00477156722522226 -0.005105000164248365 -0.039818333896666 -0.046548269302757406 -0.05570285518443301 -0.06198258211246079 -0.06251448985524445
1.1183308740573026 -0.05492716706518919 -0.04198296645362648 -0.029025603752740912 -0.01344624606877942 -0.004670898980806063 -0.003978926307719798 -0.039258630020004806 -0.04713120204044279 -0.0558180155953625 -0.06181824173146363 -0.062326475095242626
1.1204093945560685 -0.05468944194825292 -0.04162898239636941 -0.02856896937915758 -0.013038871426871167 -0.00478946963018003 -0.0038074671427081115 -0.038195322068634706 -0.0473179364676892 -0.05656446106173545 -0.06147055623685156 -0.06188611411705662
1.1224780146815114 -0.05489181762550293 -0.0413065759670661 -0.028969804508130328 -0.012377665045198164 -0.003470149810063315 -0.003711425441308085 -0.03848061127827877 -0.046778789044987897 -0.05600924341033673 -0.06093111235646046 -0.06134800631242614
1.1245368283012773 -0.055294382681269655 -0.04150720122736991 -0.027995732706471106 -0.011884013400232589 -0.003879244664395192 -0.0027355329573620774 -0.038143018017252235 -0.04589375035926767 -0.055951153231098144 -0.06005122039428775 -0.06039850579300469
1.1265534779612791 -0.054847158690918316 -0.04089000415581149 -0.028217664428233983 -0.01182031075872589 -0.002777913173930481 -0.002543196738065192 -0.03783724588265773 -0.046055430114106295 -0.05605762511532643 -0.05984963577801909 -0.06017082806158832
1.128593106918705 -0.05462893398729609 -0.04100171243149157 -0.027859305316411138 -0.011622850648517214 -0.0015329468805795748 -0.0024127739494442997 -0.03697959439871277 -0.0457662563062558 -0.05588509863143257 -0.059788089472669885 -0.06011868204019095
1.1306232016825952 -0.054595837243118284 -0.04084550195094711 -0.027476537280586914 -0.011104338793599504 -0.002629922322921084 -0.0015897000649632922 -0.03711688583730881 -0.04552496095673231 -0.055455308835917594 -0.05908343485091563 -0.05939074571670488
1.13264385097308 -0.054353154544425276 -0.039844855482769434 -0.026742454089846473 -0.010863139004887706 -0.0012654971791946714 -0.001101506690917582 -0.03698290918745741 -0.04394850322944412 -0.05575034372497902 -0.059757158469547954 -0.06009654516756243
1.1346551422776487 -0.054248129569340116 -0.04049028994804551 -0.02647645904538523 -0.010288006839551923 -0.0009639473581066175 -0.0009289725080118677 -0.03643146436898594 -0.043971497678982986 -0.055505210026592325 -0.060032070689486676 -0.060415506508383426
1.136657161873879 -0.05475893372073369 -0.04031044869219295 -0.026312008813687008 -0.010083414466849301 -0.0008117824825367637 0.0002836220835453364 -0.03529267746344147 -0.04429390758518562 -0.05590641451529138 -0.05941622404082045 -0.05971351321974834
